Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received
10448,14914,0,0,deny,143,143,0,1,0,1,0
54144,445,0,0,drop,70,70,0,1,0,1,0
54819,443,59534,443,allow,3429,1188,2241,13,134,6,7
47711,443,57619,443,allow,11793,7188,4605,34,128,17,17
65199,53,63329,53,allow,793,207,586,6,59,3,3
57256,5228,53413,5228,allow,7144,1872,5272,36,22,20,16
49212,80,1671,80,allow,1013,566,447,8,134,5,3
51804,31012,28842,31012,allow,70,70,0,1,5,1,0
20,64488,20,50706,allow,624666,17676,606990,671,14,267,404
39916,53,62317,53,allow,168,78,90,2,30,1,1
27005,27016,9591,27016,allow,884,126,758,2,30,1,1
56180,53,56180,53,allow,229,98,131,2,30,1,1
52744,443,47091,443,allow,14838,2048,12790,32,25,18,14
52728,443,50981,443,allow,186399,56439,129960,335,45,170,165
52736,443,12534,443,allow,1217451,39642,1177809,1359,39,539,820
52732,443,31396,443,allow,27467,22472,4995,85,42,45,40
49986,443,61933,443,allow,25918,2247,23671,53,124,26,27
37321,53,37321,53,allow,197,90,107,2,30,1,1
56817,48650,23825,48650,allow,130,70,60,2,5,1,1
57492,443,47894,443,allow,380975,82011,298964,804,171,343,461
37002,443,19218,443,allow,6646,2747,3899,20,134,10,10
23226,53,23226,53,allow,217,82,135,2,33,1,1
56358,443,56358,443,allow,4674,1767,2907,19,29,11,8
42843,53,7011,53,allow,168,78,90,2,30,1,1
50550,53,58594,53,allow,168,78,90,2,30,1,1
10151,53,10151,53,allow,220,90,130,2,30,1,1
56555,443,29813,443,allow,6308,829,5479,18,15,9,9
64221,53,19919,53,allow,262,102,160,2,30,1,1
49761,80,49761,80,allow,2937,703,2234,13,142,6,7
36448,53,11652,53,allow,199,94,105,2,30,1,1
11295,53,11295,53,allow,197,90,107,2,30,1,1
49574,53,2504,53,allow,496,92,404,4,58,2,2
24412,53,24412,53,allow,200,90,110,2,30,1,1
51805,15298,5839,15298,allow,70,70,0,1,5,1,0
59750,443,51830,443,allow,2633,1179,1454,20,74,8,12
49502,443,43578,443,allow,31780,3232,28548,44,29,16,28
65138,53,7886,53,allow,418,94,324,2,30,1,1
19473,58093,47634,58093,allow,460,150,310,2,1200,1,1
59748,443,39145,443,allow,8789,1592,7197,25,75,13,12
6881,40783,51733,40783,allow,509,150,359,2,1199,1,1
34957,80,4367,80,allow,7136,3526,3610,42,1239,21,21
49899,443,2357,443,allow,26284,21857,4427,72,83,39,33
60665,443,60665,443,allow,5715,1432,4283,19,15,9,10
27005,27017,7063,27017,allow,877,126,751,3,31,2,1
27005,27015,62315,27015,allow,1006,252,754,4,32,3,1
57918,443,47624,443,allow,38204,3737,34467,77,95,40,37
61711,443,17336,443,allow,7485,1962,5523,27,95,13,14
52733,443,22448,443,allow,613606,29392,584214,757,42,337,420
63793,48970,37013,48970,allow,70,70,0,1,4,1,0
53123,59228,32782,59228,allow,70,70,0,2,8,2,0
49177,443,60972,443,allow,654956,17062,637894,673,18,244,429
51159,443,36632,443,allow,6405463,157088,6248375,6383,90,2146,4237
52746,443,40862,443,allow,104383,5038,99345,135,25,62,73
47976,443,55009,443,allow,16187,11705,4482,33,159,19,14
52727,443,14385,443,allow,1369,708,661,14,45,8,6
50552,443,41023,443,allow,8311,3156,5155,29,17,16,13
49537,53,41171,53,allow,686,276,410,8,74,4,4
33919,53,58115,53,allow,168,78,90,2,30,1,1
63974,53,33864,53,allow,618,111,507,4,30,2,2
49823,53,39316,53,allow,388,102,286,2,30,1,1
8283,45858,63554,45858,allow,130,70,60,2,30,1,1
55044,53,47229,53,allow,168,78,90,2,30,1,1
27005,27016,25142,27016,allow,883,126,757,2,30,1,1
27005,27015,25382,27015,allow,937,126,811,2,30,1,1
35408,53,57895,53,allow,168,78,90,2,30,1,1
44400,443,34284,443,allow,6576,1937,4639,14,120,7,7
46544,443,31614,443,allow,332590,15084,317506,341,139,89,252
47500,443,47942,443,allow,7464,2375,5089,15,120,7,8
52447,443,48925,443,allow,7980,5952,2028,22,99,12,10
10056,443,53947,443,allow,12677,10470,2207,42,80,23,19
61673,443,54566,443,allow,9218,3728,5490,30,50,16,14
11826,53,11826,53,allow,216,98,118,2,30,1,1
55392,53,63211,53,allow,418,94,324,2,30,1,1
59316,443,4398,443,allow,17547,11857,5690,34,159,20,14
56816,12523,45890,12523,allow,70,70,0,1,5,1,0
46232,53,46232,53,allow,216,90,126,2,30,1,1
27005,49000,39068,49000,allow,887,126,761,2,30,1,1
51836,53,49755,53,allow,168,78,90,2,30,1,1
34565,53,14106,53,allow,168,78,90,2,30,1,1
58785,53,58785,53,allow,216,90,126,2,30,1,1
29413,53,29413,53,allow,217,82,135,2,32,1,1
49760,80,49760,80,allow,613303,16858,596445,666,143,251,415
58794,5222,61380,5222,allow,47445,16812,30633,144,870,65,79
51666,443,15224,443,allow,3256,2213,1043,16,15,8,8
49304,7010,49304,7010,allow,6247,4138,2109,21,15,13,8
27005,27015,28808,27015,allow,873,126,747,2,30,1,1
44901,443,19443,443,allow,11891,6219,5672,35,174,16,19
50584,60395,46252,60395,allow,166,166,0,1,1200,1,0
52183,443,6530,443,allow,3560269,64410,3495859,2930,132,383,2547
45401,443,44939,443,allow,9535,3495,6040,18,121,10,8
50584,56209,14402,56209,allow,166,166,0,1,1200,1,0
27005,31000,35910,31000,allow,898,126,772,2,31,1,1
56962,80,49373,80,allow,8730,5681,3049,21,31,12,9
60505,443,23004,443,allow,1061,727,334,9,26,4,5
50625,80,24486,80,allow,8688,4248,4440,56,131,34,22
49439,443,14852,443,allow,9495,2281,7214,22,78,11,11
49920,443,27141,443,allow,9759,1989,7770,25,16,13,12
49633,443,1902,443,allow,60196,10141,50055,122,33,62,60
57620,443,56080,443,allow,5177,3010,2167,37,83,17,20
55041,80,12804,80,allow,486,240,246,9,35,5,4
56114,53,31669,53,allow,194,86,108,2,30,1,1
15986,8000,14701,8000,allow,274,150,124,4,61,2,2
49437,443,4843,443,allow,9621,2347,7274,24,78,12,12
30472,53,56482,53,allow,223,86,137,2,30,1,1
55046,80,10209,80,allow,2775,1332,1443,12,34,7,5
60173,443,14780,443,allow,7909,3501,4408,19,181,9,10
3578,51505,0,0,deny,62,62,0,1,0,1,0
6881,55839,0,0,deny,139,139,0,1,0,1,0
62386,37965,0,0,deny,62,62,0,1,0,1,0
1162,57470,0,0,deny,62,62,0,1,0,1,0
51197,57470,0,0,deny,66,66,0,1,0,1,0
59080,445,0,0,drop,70,70,0,1,0,1,0
59079,445,0,0,drop,70,70,0,1,0,1,0
59075,445,0,0,drop,70,70,0,1,0,1,0
49177,54532,0,0,deny,60,60,0,1,0,1,0
54137,445,0,0,drop,70,70,0,1,0,1,0
51742,30317,0,0,deny,66,66,0,1,0,1,0
54135,445,0,0,drop,70,70,0,1,0,1,0
9219,32480,0,0,deny,72,72,0,1,0,1,0
59505,53733,0,0,deny,66,66,0,1,0,1,0
54134,445,0,0,drop,70,70,0,1,0,1,0
54133,445,0,0,drop,70,70,0,1,0,1,0
54132,445,0,0,drop,70,70,0,1,0,1,0
52887,37807,0,0,deny,66,66,0,1,0,1,0
54129,445,0,0,drop,70,70,0,1,0,1,0
54128,445,0,0,drop,70,70,0,1,0,1,0
54484,445,0,0,drop,66,66,0,1,0,1,0
59072,445,0,0,drop,70,70,0,1,0,1,0
59070,445,0,0,drop,70,70,0,1,0,1,0
61881,48817,0,0,deny,148,148,0,1,0,1,0
62566,35993,0,0,deny,66,66,0,1,0,1,0
4269,26672,0,0,deny,60,60,0,1,0,1,0
53453,2767,0,0,deny,66,66,0,1,0,1,0
34348,22114,0,0,deny,62,62,0,1,0,1,0
54114,445,0,0,drop,70,70,0,1,0,1,0
54113,445,0,0,drop,70,70,0,1,0,1,0
54109,445,0,0,drop,70,70,0,1,0,1,0
54103,445,0,0,drop,70,70,0,1,0,1,0
54104,445,0,0,drop,70,70,0,1,0,1,0
52064,22114,0,0,deny,62,62,0,1,0,1,0
54475,445,0,0,drop,66,66,0,1,0,1,0
54474,445,0,0,drop,66,66,0,1,0,1,0
59062,445,0,0,drop,70,70,0,1,0,1,0
59053,445,0,0,drop,70,70,0,1,0,1,0
59049,445,0,0,drop,70,70,0,1,0,1,0
59050,445,0,0,drop,70,70,0,1,0,1,0
44538,50584,0,0,deny,146,146,0,1,0,1,0
54471,445,0,0,drop,66,66,0,1,0,1,0
52431,50265,0,0,deny,62,62,0,1,0,1,0
52459,5555,0,0,deny,60,60,0,1,0,1,0
50088,1604,0,0,deny,84,84,0,1,0,1,0
54092,445,0,0,drop,70,70,0,1,0,1,0
23934,41615,0,0,deny,145,145,0,1,0,1,0
23934,41615,0,0,deny,145,145,0,1,0,1,0
15296,37965,0,0,deny,66,66,0,1,0,1,0
59781,56205,0,0,deny,66,66,0,1,0,1,0
11859,64147,0,0,deny,62,62,0,1,0,1,0
48692,57470,0,0,deny,62,62,0,1,0,1,0
59044,445,0,0,drop,70,70,0,1,0,1,0
36908,26467,0,0,deny,62,62,0,1,0,1,0
58486,57470,0,0,deny,66,66,0,1,0,1,0
59042,445,0,0,drop,70,70,0,1,0,1,0
59041,445,0,0,drop,70,70,0,1,0,1,0
59039,445,0,0,drop,70,70,0,1,0,1,0
54464,445,0,0,drop,66,66,0,1,0,1,0
54460,445,0,0,drop,66,66,0,1,0,1,0
54459,445,0,0,drop,66,66,0,1,0,1,0
54456,445,0,0,drop,66,66,0,1,0,1,0
51424,30188,0,0,deny,66,66,0,1,0,1,0
54454,445,0,0,drop,66,66,0,1,0,1,0
54455,445,0,0,drop,66,66,0,1,0,1,0
54452,445,0,0,drop,66,66,0,1,0,1,0
64240,50584,0,0,deny,66,66,0,1,0,1,0
54088,445,0,0,drop,70,70,0,1,0,1,0
6416,22114,0,0,deny,62,62,0,1,0,1,0
62908,21,0,0,deny,60,60,0,1,0,1,0
6712,161,0,0,deny,82,82,0,1,0,1,0
59034,445,0,0,drop,70,70,0,1,0,1,0
59033,445,0,0,drop,70,70,0,1,0,1,0
59030,445,0,0,drop,70,70,0,1,0,1,0
54078,445,0,0,drop,70,70,0,1,0,1,0
54077,445,0,0,drop,70,70,0,1,0,1,0
35460,35440,0,0,deny,62,62,0,1,0,1,0
54450,445,0,0,drop,66,66,0,1,0,1,0
54074,445,0,0,drop,70,70,0,1,0,1,0
54076,445,0,0,drop,70,70,0,1,0,1,0
59029,445,0,0,drop,70,70,0,1,0,1,0
23528,44847,0,0,deny,62,62,0,1,0,1,0
54071,445,0,0,drop,70,70,0,1,0,1,0
54446,445,0,0,drop,66,66,0,1,0,1,0
54445,445,0,0,drop,66,66,0,1,0,1,0
54443,445,0,0,drop,66,66,0,1,0,1,0
64066,23718,0,0,deny,66,66,0,1,0,1,0
46478,64147,0,0,deny,62,62,0,1,0,1,0
54442,445,0,0,drop,66,66,0,1,0,1,0
57131,31061,0,0,deny,145,145,0,1,0,1,0
63221,53436,0,0,deny,62,62,0,1,0,1,0
59459,37807,0,0,deny,66,66,0,1,0,1,0
33324,42873,0,0,deny,62,62,0,1,0,1,0
41447,64147,0,0,deny,62,62,0,1,0,1,0
57853,64147,0,0,deny,66,66,0,1,0,1,0
59021,445,0,0,drop,70,70,0,1,0,1,0
54065,445,0,0,drop,70,70,0,1,0,1,0
26084,36237,0,0,deny,62,62,0,1,0,1,0
59013,445,0,0,drop,70,70,0,1,0,1,0
59012,445,0,0,drop,70,70,0,1,0,1,0
60162,53436,0,0,deny,66,66,0,1,0,1,0
63092,46776,0,0,deny,78,78,0,1,0,1,0
54432,445,0,0,drop,66,66,0,1,0,1,0
54058,445,0,0,drop,70,70,0,1,0,1,0
61701,44847,0,0,deny,66,66,0,1,0,1,0
54057,445,0,0,drop,70,70,0,1,0,1,0
6015,23,0,0,deny,60,60,0,1,0,1,0
1384,44847,0,0,deny,66,66,0,1,0,1,0
3377,50584,0,0,deny,66,66,0,1,0,1,0
54423,445,0,0,drop,66,66,0,1,0,1,0
54051,445,0,0,drop,70,70,0,1,0,1,0
59001,445,0,0,drop,70,70,0,1,0,1,0
50624,26467,0,0,deny,66,66,0,1,0,1,0
54050,445,0,0,drop,70,70,0,1,0,1,0
44855,58414,0,0,deny,146,146,0,1,0,1,0
45941,23386,0,0,deny,60,60,0,1,0,1,0
54420,445,0,0,drop,66,66,0,1,0,1,0
50804,1,0,0,deny,62,62,0,1,0,1,0
57500,37965,0,0,deny,62,62,0,1,0,1,0
54046,445,0,0,drop,70,70,0,1,0,1,0
57325,37965,0,0,deny,62,62,0,1,0,1,0
17027,1,0,0,deny,62,62,0,1,0,1,0
60133,1,0,0,deny,66,66,0,1,0,1,0
10006,64147,0,0,deny,62,62,0,1,0,1,0
54413,445,0,0,drop,66,66,0,1,0,1,0
51674,51505,0,0,deny,66,66,0,1,0,1,0
54045,445,0,0,drop,70,70,0,1,0,1,0
54410,445,0,0,drop,66,66,0,1,0,1,0
56966,35440,0,0,deny,66,66,0,1,0,1,0
53779,51505,0,0,deny,66,66,0,1,0,1,0
62737,64147,0,0,deny,66,66,0,1,0,1,0
45964,5333,0,0,deny,60,60,0,1,0,1,0
54040,445,0,0,drop,70,70,0,1,0,1,0
31978,57470,0,0,deny,60,60,0,1,0,1,0
61520,23718,0,0,deny,62,62,0,1,0,1,0
51026,37450,0,0,deny,66,66,0,1,0,1,0
58992,445,0,0,drop,70,70,0,1,0,1,0
58991,445,0,0,drop,70,70,0,1,0,1,0
58989,445,0,0,drop,70,70,0,1,0,1,0
443,64347,0,0,deny,131,131,0,1,0,1,0
51192,15503,0,0,deny,66,66,0,1,0,1,0
10319,42707,0,0,deny,62,62,0,1,0,1,0
54392,445,0,0,drop,66,66,0,1,0,1,0
54395,445,0,0,drop,66,66,0,1,0,1,0
54397,445,0,0,drop,66,66,0,1,0,1,0
54398,445,0,0,drop,66,66,0,1,0,1,0
54394,445,0,0,drop,66,66,0,1,0,1,0
54393,445,0,0,drop,66,66,0,1,0,1,0
54396,445,0,0,drop,66,66,0,1,0,1,0
54390,445,0,0,drop,66,66,0,1,0,1,0
60750,42707,0,0,deny,66,66,0,1,0,1,0
64940,26467,0,0,deny,62,62,0,1,0,1,0
50419,26467,0,0,deny,66,66,0,1,0,1,0
46573,50584,0,0,deny,66,66,0,1,0,1,0
54786,30188,0,0,deny,66,66,0,1,0,1,0
65454,61600,0,0,deny,66,66,0,1,0,1,0
53608,1024,20573,1024,allow,70,70,0,1,5,1,0
53126,443,10677,443,allow,6668,2026,4642,15,120,8,7
53599,47783,42378,47783,allow,618,432,186,9,17,6,3
58429,443,42456,443,allow,10588,1664,8924,29,631,11,18
27005,27016,53095,27016,allow,889,126,763,3,31,2,1
27997,80,36977,80,allow,3683,591,3092,11,45,6,5
56944,80,48541,80,allow,214,140,74,4,30,3,1
53612,1032,48115,1032,allow,130,70,60,2,6,1,1
60413,43555,44163,43555,allow,70,70,0,2,8,2,0
33640,53,0,0,allow,138,69,69,2,30,1,1
63755,17866,46456,17866,allow,2568,1944,624,20,29,13,7
44731,443,63210,443,allow,4920,2738,2182,33,259,16,17
61189,443,61189,443,allow,1092,645,447,10,34,6,4
27186,53,27186,53,allow,821,97,724,2,30,1,1
19557,53,19557,53,allow,194,87,107,2,30,1,1
39148,443,64587,443,allow,6818,1800,5018,30,271,16,14
63991,443,63991,443,allow,4597,1690,2907,19,28,11,8
53072,443,53072,443,allow,49826,37097,12729,66,163,40,26
34600,443,63857,443,allow,7950,1925,6025,26,66,14,12
49529,443,17894,443,allow,9047,1436,7611,22,27,10,12
51821,28306,23516,28306,allow,316,136,180,6,6,3,3
53597,42845,3911,42845,allow,678,492,186,10,18,7,3
39328,80,5790,80,allow,78,78,0,1,5,1,0
53609,38060,54791,38060,allow,70,70,0,1,5,1,0
51823,15843,1473,15843,allow,70,70,0,1,5,1,0
49616,443,57635,443,allow,7238,2601,4637,20,17,10,10
52267,443,8782,443,allow,24712,9272,15440,65,136,34,31
56644,443,7171,443,allow,12924,3689,9235,31,82,17,14
49352,443,43143,443,allow,2118582,46411,2072171,2066,90,617,1449
21133,43408,64774,43408,allow,480,149,331,2,1200,1,1
40599,443,12842,443,allow,89724,81316,8408,148,404,69,79
10088,443,42389,443,allow,7243,1860,5383,26,330,14,12
55038,443,26774,443,allow,4424,876,3548,15,35,8,7
24961,53,24961,53,allow,215,80,135,2,33,1,1
1431,53,1431,53,allow,215,80,135,2,32,1,1
54144,443,15023,443,allow,2227,1018,1209,17,16,8,9
27996,80,2657,80,allow,2058,589,1469,10,45,6,4
46280,443,46280,443,allow,4754,1847,2907,19,26,11,8
49485,443,26234,443,allow,49823,7236,42587,56,29,20,36
55813,443,55813,443,allow,4543,1636,2907,19,29,11,8
30728,53,30728,53,allow,196,88,108,2,30,1,1
30227,3386,30227,3386,allow,146,60,86,2,30,1,1
27005,27015,31216,27015,allow,939,126,813,2,30,1,1
55765,443,54125,443,allow,4660,1915,2745,23,120,12,11
27005,27017,14487,27017,allow,882,126,756,2,31,1,1
36939,80,43312,80,allow,5733,3036,2697,25,235,9,16
41270,443,43404,443,allow,14659,5023,9636,46,400,14,32
30960,45700,20531,45700,allow,330,330,0,6,3609,6,0
27005,27018,60808,27018,allow,881,126,755,2,31,1,1
49237,443,19934,443,allow,8293,4179,4114,22,128,11,11
54693,30188,0,0,deny,62,62,0,1,0,1,0
54146,5900,0,0,deny,60,60,0,1,0,1,0
58981,445,0,0,drop,70,70,0,1,0,1,0
58980,445,0,0,drop,70,70,0,1,0,1,0
58973,445,0,0,drop,70,70,0,1,0,1,0
51544,34476,0,0,deny,137,137,0,1,0,1,0
4961,62741,0,0,deny,66,66,0,1,0,1,0
4447,35440,0,0,deny,66,66,0,1,0,1,0
60772,36829,0,0,deny,66,66,0,1,0,1,0
50316,37965,0,0,deny,66,66,0,1,0,1,0
54024,445,0,0,drop,70,70,0,1,0,1,0
54377,445,0,0,drop,66,66,0,1,0,1,0
64315,53,11433,53,allow,322,102,220,2,30,1,1
51816,27721,33144,27721,allow,70,70,0,2,8,2,0
60798,443,60798,443,allow,1092,645,447,10,34,6,4
49765,53,55989,53,allow,233,102,131,2,30,1,1
33247,443,33617,443,allow,7527,2435,5092,16,120,8,8
48163,443,22836,443,allow,20124,12085,8039,54,385,29,25
55047,80,59301,80,allow,306,180,126,6,32,4,2
44095,443,27127,443,allow,6109,3363,2746,60,615,33,27
48467,80,55817,80,allow,1113,534,579,12,15,7,5
56960,80,32758,80,allow,6363,3790,2573,16,30,10,6
64184,443,64184,443,allow,4561,1654,2907,19,28,11,8
49504,443,22336,443,allow,62,62,0,1,5,1,0
56958,80,27013,80,allow,9535,3968,5567,21,30,12,9
48279,8080,0,0,allow,368,156,212,5,13,3,2
55037,443,19621,443,allow,10640,3171,7469,28,45,15,13
56445,53,50550,53,allow,353,110,243,4,46,2,2
56966,80,60389,80,allow,214,140,74,4,30,3,1
56939,80,26245,80,allow,194,128,66,4,31,3,1
54437,443,40534,443,allow,716056,89267,626789,952,300,368,584
55042,80,32886,80,allow,306,180,126,6,34,4,2
56815,50510,55664,50510,allow,70,70,0,1,5,1,0
56813,37092,33767,37092,allow,70,70,0,1,5,1,0
35400,443,23133,443,allow,11083,4080,7003,38,40,14,24
55213,53,60229,53,allow,238,94,144,2,30,1,1
35685,123,34944,123,allow,184,94,90,2,30,1,1
53669,80,61903,80,allow,1119,665,454,12,15,7,5
55043,80,21312,80,allow,306,180,126,6,34,4,2
64067,53,26067,53,allow,331,102,229,2,30,1,1
49506,443,26865,443,allow,18260,2912,15348,30,28,11,19
60415,40829,35259,40829,allow,70,70,0,2,8,2,0
54859,443,24991,443,allow,6677,1006,5671,19,26,11,8
49998,53,11230,53,allow,467,90,377,4,39,2,2
60709,443,60709,443,allow,1092,645,447,10,34,6,4
42898,443,46834,443,allow,4999,2845,2154,41,87,22,19
49921,80,16260,80,allow,1126,609,517,11,15,6,5
56788,443,35911,443,allow,22508,1965,20543,32,17,13,19
49922,80,11141,80,allow,1126,609,517,11,15,6,5
50249,443,46250,443,allow,6125,1674,4451,22,81,11,11
63218,22,63218,22,allow,9001,4087,4914,59,39,27,32
56965,80,39996,80,allow,526,304,222,8,30,5,3
49923,80,28185,80,allow,1126,609,517,11,15,6,5
57929,53,0,0,allow,294,86,208,2,30,1,1
50419,80,4719,80,allow,350,350,0,1,120,1,0
64349,53,48163,53,allow,392,102,290,2,30,1,1
55209,53,33482,53,allow,196,102,94,2,33,1,1
57353,443,50919,443,allow,70,70,0,1,5,1,0
54287,443,5975,443,allow,250,190,60,2,5,1,1
60891,443,53303,443,allow,204,70,134,4,25,2,2
49860,53,13520,53,allow,550,129,421,4,57,2,2
37991,443,14336,443,allow,8365,3018,5347,31,271,15,16
64379,53,61307,53,allow,333,94,239,2,30,1,1
64506,53,36287,53,allow,184,86,98,2,30,1,1
60731,80,1160,80,allow,5911,4727,1184,20,16,11,9
55040,80,41951,80,allow,486,240,246,9,34,5,4
55044,80,26880,80,allow,306,180,126,6,34,4,2
49326,443,20775,443,allow,9303,2551,6752,33,16,18,15
53131,443,19273,443,allow,10705,5303,5402,36,650,16,20
56963,80,25455,80,allow,6974,3906,3068,19,30,11,8
55619,42873,30146,42873,allow,422,140,282,6,16,3,3
42520,443,59710,443,allow,6795,2090,4705,27,21,15,12
56959,80,53934,80,allow,15752,5736,10016,28,30,14,14
56961,80,26352,80,allow,5885,3796,2089,16,30,10,6
56899,443,29729,443,allow,29904,3111,26793,68,164,35,33
53607,51631,46867,51631,allow,70,70,0,1,4,1,0
60409,44739,64818,44739,allow,70,70,0,1,5,1,0
56814,56255,27834,56255,allow,70,70,0,1,5,1,0
53605,13468,43310,13468,allow,70,70,0,1,4,1,0
56800,1,46367,1,allow,70,70,0,1,5,1,0
49897,443,63900,443,allow,113036,13164,99872,191,144,89,102
51824,53021,41842,53021,allow,70,70,0,1,5,1,0
58858,443,49748,443,allow,208,60,148,4,10,2,2
56955,80,64782,80,allow,214,140,74,4,30,3,1
60407,8106,10620,8106,allow,2541,1158,1383,19,16,9,10
48697,5222,62184,5222,allow,8355,4135,4220,79,616,41,38
41184,53,29887,53,allow,168,78,90,2,30,1,1
50564,443,39683,443,allow,8182,1488,6694,23,133,13,10
64102,53,25876,53,allow,274,94,180,2,29,1,1
64353,53,31104,53,allow,225,102,123,2,29,1,1
54807,443,9391,443,allow,10078,2210,7868,36,120,19,17
33461,443,33205,443,allow,8366,3900,4466,19,120,10,9
64162,53,14611,53,allow,225,110,115,2,30,1,1
6881,6881,30399,6881,allow,238,118,120,2,1199,1,1
60414,52559,64596,52559,allow,70,70,0,2,8,2,0
51801,33531,13546,33531,allow,70,70,0,1,5,1,0
51800,63796,15243,63796,allow,70,70,0,1,5,1,0
60377,443,48988,443,allow,8588,2020,6568,20,76,10,10
48905,80,43588,80,allow,1868,1374,494,12,15,7,5
20957,53,20957,53,allow,216,90,126,2,30,1,1
27005,27015,5485,27015,allow,889,126,763,2,30,1,1
27005,27020,57425,27020,allow,890,126,764,2,30,1,1
18102,53,59095,53,allow,223,86,137,2,30,1,1
27005,27016,11653,27016,allow,876,126,750,3,31,2,1
49924,80,4925,80,allow,1126,609,517,11,15,6,5
60875,443,60875,443,allow,1092,645,447,10,34,6,4
60721,443,60721,443,allow,1092,645,447,10,34,6,4
56621,80,4891,80,allow,234,234,0,4,12,4,0
51798,37020,7892,37020,allow,70,70,0,1,5,1,0
53119,58118,18768,58118,allow,70,70,0,1,5,1,0
56946,80,58825,80,allow,214,140,74,4,30,3,1
56945,80,24790,80,allow,214,140,74,4,30,3,1
43086,443,19069,443,allow,6496,2026,4470,20,16,12,8
27005,30000,59167,30000,allow,913,126,787,2,30,1,1
49774,53,40062,53,allow,234,102,132,2,30,1,1
50875,53,21370,53,allow,78,78,0,1,30,1,0
60031,443,5116,443,allow,350,210,140,6,15,4,2
51943,53,57117,53,allow,200,86,114,2,30,1,1
39435,443,17310,443,allow,2403265,93626,2309639,2795,243,1103,1692
63941,53,9002,53,allow,228,94,134,2,30,1,1
52245,443,44464,443,allow,7488,2474,5014,23,3600,12,11
43595,443,60251,443,allow,31194,5024,26170,44,121,18,26
47823,443,63568,443,allow,9842,2224,7618,20,122,10,10
56970,443,2688,443,allow,20635942,626393,20009549,21680,138,6969,14711
6881,6881,43994,6881,allow,502,150,352,2,1200,1,1
52478,443,31557,443,allow,7985,2085,5900,18,121,8,10
49919,443,15575,443,allow,16012,2097,13915,33,16,15,18
41311,443,64855,443,allow,70,70,0,1,5,1,0
58930,443,53896,443,allow,70,70,0,1,5,1,0
50188,80,44459,80,allow,1746,780,966,19,56,7,12
53668,80,20063,80,allow,1173,665,508,13,16,7,6
57545,443,29665,443,allow,25540,8247,17293,187,574,79,108
49178,2710,40497,2710,allow,70,70,0,1,5,1,0
54376,445,0,0,drop,66,66,0,1,0,1,0
54375,445,0,0,drop,66,66,0,1,0,1,0
58971,445,0,0,drop,70,70,0,1,0,1,0
57768,37965,0,0,deny,66,66,0,1,0,1,0
58969,445,0,0,drop,70,70,0,1,0,1,0
54019,445,0,0,drop,70,70,0,1,0,1,0
58968,445,0,0,drop,70,70,0,1,0,1,0
58962,445,0,0,drop,70,70,0,1,0,1,0
58959,445,0,0,drop,70,70,0,1,0,1,0
59943,37807,0,0,deny,62,62,0,1,0,1,0
54018,445,0,0,drop,70,70,0,1,0,1,0
49177,54532,0,0,deny,60,60,0,1,0,1,0
47762,36180,0,0,deny,146,146,0,1,0,1,0
58811,53976,0,0,deny,66,66,0,1,0,1,0
54016,445,0,0,drop,70,70,0,1,0,1,0
1025,35447,0,0,deny,62,62,0,1,0,1,0
58562,57587,0,0,deny,66,66,0,1,0,1,0
43611,50939,0,0,deny,145,145,0,1,0,1,0
52095,56079,0,0,deny,66,66,0,1,0,1,0
47652,51505,0,0,deny,62,62,0,1,0,1,0
58952,445,0,0,drop,70,70,0,1,0,1,0
58950,445,0,0,drop,70,70,0,1,0,1,0
58946,445,0,0,drop,70,70,0,1,0,1,0
4269,26672,0,0,deny,60,60,0,1,0,1,0
54009,445,0,0,drop,70,70,0,1,0,1,0
27153,992,0,0,deny,60,60,0,1,0,1,0
50280,57470,0,0,deny,78,78,0,1,0,1,0
33305,54532,0,0,deny,60,60,0,1,0,1,0
39313,37965,0,0,deny,62,62,0,1,0,1,0
54007,445,0,0,drop,70,70,0,1,0,1,0
39540,37965,0,0,deny,66,66,0,1,0,1,0
48706,23393,0,0,deny,60,60,0,1,0,1,0
5774,37965,0,0,deny,66,66,0,1,0,1,0
54006,445,0,0,drop,70,70,0,1,0,1,0
54005,445,0,0,drop,70,70,0,1,0,1,0
54004,445,0,0,drop,70,70,0,1,0,1,0
54002,445,0,0,drop,70,70,0,1,0,1,0
53999,445,0,0,drop,70,70,0,1,0,1,0
54355,445,0,0,drop,66,66,0,1,0,1,0
58944,445,0,0,drop,70,70,0,1,0,1,0
58941,445,0,0,drop,70,70,0,1,0,1,0
58264,44847,0,0,deny,66,66,0,1,0,1,0
53986,445,0,0,drop,70,70,0,1,0,1,0
53985,445,0,0,drop,70,70,0,1,0,1,0
53976,445,0,0,drop,70,70,0,1,0,1,0
53975,445,0,0,drop,70,70,0,1,0,1,0
62907,21,0,0,deny,60,60,0,1,0,1,0
58751,9571,0,0,deny,62,62,0,1,0,1,0
16948,990,0,0,deny,60,60,0,1,0,1,0
54348,445,0,0,drop,66,66,0,1,0,1,0
6712,161,0,0,deny,82,82,0,1,0,1,0
12232,41864,0,0,deny,139,139,0,1,0,1,0
54345,445,0,0,drop,66,66,0,1,0,1,0
58934,445,0,0,drop,70,70,0,1,0,1,0
64586,50584,0,0,deny,146,146,0,1,0,1,0
